,PRODUCTOID,PRODUCTO,PRODUCTOCODIGO,DEPOSITOID,DEPOSITO,SUPERFICIE,CANTIDAD1,UNIDAD1,CANTIDAD2,UNIDAD2,PUNTOREPOSICION,CANTIDADSTOCKAREPONER,LUGARID,LUGAR,RELACIONCANTIDADES,CARGA,MONEDA,COTIZACION,PRECIOUNIDADSTOCK1,PRECIOUNIDADSTOCK2,IMPORTE,PRODUCTORAMA1,PRODUCTORAMA2,PRODUCTORAMA3,PRODUCTORAMAN,DEPOSITORAMA1,DEPOSITORAMA2,DEPOSITORAMA3,DEPOSITORAMAN,PARTIDA,CARGACANTIDAD1PORSUPERFICIE,PARTIDA_ALTA,PARTIDA_VTO,ORGANIZACIONID,ORGANIZACION,CUENTA,TENENCIA,PARTIDAID,STOCKMINIMO,CONCEPTOPRODUCTO,MARCA,SUBFAMILIA,FAMILIA,RUBRO,ACTIVO
1240,1973,Freeway 014  25x150,114-25150XL,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1241,1975,Freeway 014  30x120,114-30120XL,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,31725.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1242,1976,Freeway 014  30x150,114-30150XL,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1243,1978,Freeway 014  35x120,114-35120XL,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1244,1979,Freeway 014  35x150,114-35150XL,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1245,1980,Freeway 035  40x100,335-40100L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1246,1981,Freeway 035  40x120,335-40120L,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,31725.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1247,1982,Freeway 035  40x150,335-40150L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1248,1982,Freeway 035  40x150,335-40150L,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1249,1983,Freeway 035  40x190,335-40190L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1250,1984,Freeway 035  50x80,335-5080L,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,63450.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1251,1984,Freeway 035  50x80,335-5080L,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1252,1985,Freeway 035  50x100,335-50100L,112,OMNIMEDICA CENTRAL,,3.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,95175.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1253,1986,Freeway 035  50x120,335-50120L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1254,1986,Freeway 035  50x120,335-50120L,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1255,1987,Freeway 035  50x150,335-50150L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1256,1988,Freeway 035  50x190,335-50190L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1257,1989,Freeway 035  60x80,335-6080L,112,OMNIMEDICA CENTRAL,,4.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,126900.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1258,1990,Freeway 035  60x100,335-60100L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1259,1991,Freeway 035  60x120,335-60120L,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,31725.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1260,1992,Freeway 035  60x150,335-60150L,112,OMNIMEDICA CENTRAL,,3.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,95175.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1261,1993,Freeway 035  60x190,335-60190L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1262,1994,Freeway 035  70x80,335-7080L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1263,1995,Freeway 035  70x100,335-70100L,112,OMNIMEDICA CENTRAL,,3.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,95175.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1264,1996,Freeway 035  70x120,335-70120L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1265,1996,Freeway 035  70x120,335-70120L,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1266,1997,Freeway 035  70x150,335-70150L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1267,1997,Freeway 035  70x150,335-70150L,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1268,1998,Freeway 035  70x190,335-70190L,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1269,1999,Freeway 035  80x80,335-8080L,112,OMNIMEDICA CENTRAL,,4.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,126900.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1270,2000,Freeway 035  80x100,335-80100L,112,OMNIMEDICA CENTRAL,,6.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,190350.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1271,2004,Dior 2.5 X 20,Dior25-20,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1272,2004,Dior 2.5 X 20,Dior25-20,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1273,2005,Dior 2.5 X 25,Dior25-25,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,63450.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1274,2006,Dior 2.5 X 30,Dior25-30,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1275,2007,Dior 3.0 X 20,Dior30-20,112,OMNIMEDICA CENTRAL,,3.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,95175.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1276,2008,Dior 3.0 X 30,Dior30-30,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,31725.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1277,2008,Dior 3.0 X 30,Dior30-30,145,CLINICA MODELO LANUS,,1.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,31725.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1278,2009,Dior 3.5 X 20,Dior35-20,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,63450.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1279,2010,Dior 3.5 X 25,Dior35-25,112,OMNIMEDICA CENTRAL,,5.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,158625.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1280,2012,CATETER BALON WEDGE 5 FR x 110 CM,AI-07124,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,,,,True
1281,4593,Freeway 014  20x80,114-2080XL,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1282,4593,Freeway 014  20x80,114-2080XL,152,SANATORIO PRIVADO SALUD,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1283,4595,Freeway 014  35x80,114-3580XL,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,FREEWAY,EUROCOR,CARDIOLOGIA,True
1284,4608,PRODUCTO CON PARTIDA 1,K_1PRU,112,OMNIMEDICA CENTRAL,,17.0,Unidades,0.0,,9.0,0.0,,,0.0,0.0,Dólares,135.0,116775.0,0.0,1985175.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,,,,CARDIOLOGIA,True
1285,4609,FILTRO MODEL FW EZ 190 CM,H749201051900,112,OMNIMEDICA CENTRAL,,7.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Pesos,1.0,64980.0,0.0,454860.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,,,,True
1286,4610,STERLING  MR 5.0 X 20 X 135 4FR,H74939031502010,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Pesos,1.0,19000.0,0.0,38000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,,,,True
1287,4621,ADV 10MM X 59MM X 120CM,85365,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1288,4621,ADV 10MM X 59MM X 120CM,85365,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1289,4621,ADV 10MM X 59MM X 120CM,85365,164,BANCO Clínica y Maternidad Suizo Argentina,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1290,4622,ADV 10MM X 38MM X 120CM,85364,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1291,4622,ADV 10MM X 38MM X 120CM,85364,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1292,4623,ADV 9MM X 59MM X 120CM,85339,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1293,4623,ADV 9MM X 59MM X 120CM,85339,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1294,4623,ADV 9MM X 59MM X 120CM,85339,164,BANCO Clínica y Maternidad Suizo Argentina,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1295,4624,ADV 9MM X 38MM X 120CM,85338,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Pesos,1.0,190500.0,0.0,190500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1296,4625,ADV 8MM X 59MM X 120CM,85337,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1297,4625,ADV 8MM X 59MM X 120CM,85337,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1298,4625,ADV 8MM X 59MM X 120CM,85337,164,BANCO Clínica y Maternidad Suizo Argentina,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1299,4626,ADV 8MM X 38MM X 120CM,85336,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1300,4626,ADV 8MM X 38MM X 120CM,85336,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1301,4627,ADV 7MM X 59MM X 120CM,85335,112,OMNIMEDICA CENTRAL,,3.0,Unidades,0.0,,1.0,0.0,,,0.0,0.0,Pesos,1.0,190500.0,0.0,571500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1302,4627,ADV 7MM X 59MM X 120CM,85335,164,BANCO Clínica y Maternidad Suizo Argentina,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1303,4628,ADV 7MM X 38MM X 120CM,85334,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1304,4628,ADV 7MM X 38MM X 120CM,85334,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,,Prod. Venta/Compra/Stock,,ADVANTA,ARG MEDICAL PROD,CARDIOLOGIA,True
1305,4629,Dior 2.0 X 30,Dior20-30,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
1306,4629,Dior 2.0 X 30,Dior20-30,145,CLINICA MODELO LANUS,,1.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,31725.0,0.0,31725.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,EUROCOR TECH GMBH,DIOR,EUROCOR,CARDIOLOGIA,True
